laborCodeId,jobId,createdTimestampUtc,laborCode,description,note,accountingCode,estimatingCode,isActive,jobRegularChargeRatePerHour,jobOvertimeChargeRatePerHour,jobDoubleTimeChargeRatePerHour,uuid
1725,NULL,NULL,497/AP.A85,"Carpenter Apprentice 85%",NULL,A85,NULL,1,NULL,NULL,NULL,23074eb3-caac-4b28-aaca-8b606237ada9
1726,NULL,NULL,497/AP.A90,,NULL,A90,NULL,1,NULL,NULL,NULL,a6fc3b52-1629-4441-bd20-719d78a11c97
1727,NULL,NULL,497/AP.ASP4,"Carp Appr Special",NULL,ASP4,NULL,1,NULL,NULL,NULL,3a71b7c5-3c03-4e94-b13b-c8983a96c979
1728,NULL,NULL,497/AP.ASP1,"Carp Appr spec rate for 77.5%",NULL,ASP1,NULL,1,NULL,NULL,NULL,9592a37d-cfb1-4665-b7d1-c1337957228c
1729,NULL,NULL,498.A80,"Laborer Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,f87e6b7e-d250-433c-9046-61c003d878fa
1730,NULL,NULL,498.A90,"Laborer Apprentice 90%",NULL,A90,NULL,1,NULL,NULL,NULL,8475654d-98b4-4bff-a96a-a772d79229e7
1731,NULL,NULL,498.A95,"Laborer Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,4c271e03-b544-4e8b-a71b-8caeb9d51930
1732,NULL,NULL,498.A85,"Laborer Apprentice 85%",NULL,A85,NULL,1,NULL,NULL,NULL,174e5324-2205-43cd-a154-dacd22065780
1733,NULL,NULL,498.ASP,"Laborer Apprentice Special Rat",NULL,ASP,NULL,1,NULL,NULL,NULL,95778cd1-c7da-4cc7-8943-ec47e7cf911a
1734,NULL,NULL,498.FM,"Laborer Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,aba4d30a-902f-4828-8b4b-ca51528647a4
1735,NULL,NULL,498.FM9,"Laborer Foreman Special Rate",NULL,FM9,NULL,1,NULL,NULL,NULL,8adf7d5b-e3d6-4662-8a5f-079d3fad5551
1736,NULL,NULL,498.FM3,"Laborer Foreman Special Rate",NULL,FM3,NULL,1,NULL,NULL,NULL,386bd948-f00b-4f80-90d4-ed0b41b55e36
1737,NULL,NULL,498.SP11,"Laborer Special Rate",NULL,SP11,NULL,1,NULL,NULL,NULL,05465fe2-3bcd-4b17-b0e2-9e8c3a57c55e
1738,NULL,NULL,498.FMSP,"Laborer Foreman Special Rate",NULL,FMSP,NULL,1,NULL,NULL,NULL,b2aa5682-0860-43cd-9d74-087a8a451d74
1739,NULL,NULL,498.LB,"Laborer Journeyman",NULL,LB,NULL,1,NULL,NULL,NULL,183ee68a-99bf-4233-a226-3c9e6d445b1e
1740,NULL,NULL,498.FM8,"Laborer Foreman Special Rate",NULL,FM8,NULL,1,NULL,NULL,NULL,cbe7fa80-5c3c-4228-bbb2-c459ec56bf4b
1741,NULL,NULL,498.SP,"Laborer Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,4684584d-af59-4c19-b76e-4025e7fe2188
1742,NULL,NULL,498.CR,,NULL,CR,NULL,1,NULL,NULL,NULL,4eacd2ae-9083-43c1-a549-e5525e19bd32
1743,NULL,NULL,498.SP2,"Laborer Special Rate",NULL,SP2,NULL,1,NULL,NULL,NULL,7bbd2f0d-25b0-4a5d-b248-8ad4d28df6b6
1744,NULL,NULL,498.FM6,"Laborer FM Special Rate",NULL,FM6,NULL,1,NULL,NULL,NULL,608742b7-dcd0-4c00-b73c-6d9630ea0cb2
1745,NULL,NULL,498.FM1,"Laborer FM - Special Rate",NULL,FM1,NULL,1,NULL,NULL,NULL,68d6f176-7bb6-4dc9-b711-3164808f12fd
1746,NULL,NULL,498.SP5,"Laborer Special Rate",NULL,SP5,NULL,1,NULL,NULL,NULL,41574743-f635-4faf-83d5-274ad8715d14
1747,NULL,NULL,498.SP3,"Laborer Special Rate",NULL,SP3,NULL,1,NULL,NULL,NULL,ec6030f2-d55e-4d17-908c-051f1b8e7f24
1748,NULL,NULL,498.SP10,"Laborer Special Rate",NULL,SP10,NULL,1,NULL,NULL,NULL,3636e6be-faa1-48d9-88c2-730ec2c958c8
1749,NULL,NULL,498.SP1,"Laborer Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,d145279f-4f83-44a0-867d-a6ff22fa3a35
1750,NULL,NULL,498.FM5,"Lab FM Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,1494f22f-a352-4265-a99c-daaf0d3dee44
1751,NULL,NULL,498.SP4,"Laborer Special Rate",NULL,SP4,NULL,1,NULL,NULL,NULL,96527726-1a43-4ba0-826f-2dbd6e93aa9c
1752,NULL,NULL,498.FM7,"Laborer Foreman Special Rate",NULL,FM7,NULL,1,NULL,NULL,NULL,476b8669-c74c-4c1b-9957-da8fc6fdb7f0
1753,NULL,NULL,498.SP9,"Laborer Special Rate",NULL,SP9,NULL,1,NULL,NULL,NULL,e2a803b4-4c3f-45a6-aee2-5540eedac557
1754,NULL,NULL,498.SP6,"Laborer Special Rate",NULL,SP6,NULL,1,NULL,NULL,NULL,c41c04b2-06b6-4ea8-8f03-8f983fd4e7d3
1755,NULL,NULL,498.SP7,"Laborer special rate",NULL,SP7,NULL,1,NULL,NULL,NULL,e5225728-59cb-4065-a5d7-c70e6ade4d98
1756,NULL,NULL,498.SP8,"Laborer Special Rate",NULL,SP8,NULL,1,NULL,NULL,NULL,72403b26-c0b0-40bc-8e8e-2f08980c3adb
1757,NULL,NULL,512.A70,"Ironworker Apprentice 70%",NULL,A70,NULL,1,NULL,NULL,NULL,a5800461-ad67-4507-94cf-f12da6bc569f
1758,NULL,NULL,512.A75,"Ironworker Apprentice 75%",NULL,A75,NULL,1,NULL,NULL,NULL,c3861ea3-c509-43a9-8afd-5492c6d29b62
1759,NULL,NULL,512.A95,"Ironworker Apprentic",NULL,A95,NULL,1,NULL,NULL,NULL,b8f4b7e7-3971-44e0-922a-ab53ff8c506f
1760,NULL,NULL,512.A82,"Ironworker Apprentice 82%",NULL,A82,NULL,1,NULL,NULL,NULL,e2baa146-da43-4c0a-9f2d-6575f689d391
1761,NULL,NULL,512.A90,"Ironworker Apprentice",NULL,A90,NULL,1,NULL,NULL,NULL,a08d6d2c-a181-4390-8e15-3baee7d0743f
1762,NULL,NULL,512.A80,"Ironworker Apprentice",NULL,A80,NULL,1,NULL,NULL,NULL,b55645ac-d2af-460b-b423-215e097aef3f
1763,NULL,NULL,512.A85,"Ironworker Apprentice",NULL,A85,NULL,1,NULL,NULL,NULL,3353d585-8f51-4209-b172-9e394971f076
1764,NULL,NULL,512.FM,"Ironworker Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,57cfb033-0740-4167-b27b-c1616f49d9b4
1765,NULL,NULL,512.FMST,"Ironworker Foreman",NULL,FMST,NULL,1,NULL,NULL,NULL,c4187252-5b53-4768-a20f-ab4eb9381090
1766,NULL,NULL,512.SP10,"Ironworker Superintendent",NULL,SP10,NULL,1,NULL,NULL,NULL,b8941e77-a41b-47a2-b5d5-475421909e6f
1767,NULL,NULL,512.FM4,"Ironworker FM Special Rate",NULL,FM4,NULL,1,NULL,NULL,NULL,d2338dba-f5e6-439a-a1be-16c2deb5307c
1768,NULL,NULL,512.FM2,"Ironworker Foreman",NULL,FM2,NULL,1,NULL,NULL,NULL,b84b75fb-e346-4ad6-b944-6e8c8813c5c0
1769,NULL,NULL,512.FM1,"Ironworker Leadman",NULL,FM1,NULL,1,NULL,NULL,NULL,d137cd7b-1a67-4a6d-89a1-d68a8a6145c2
1770,NULL,NULL,512.SP4,"Ironworker Special Rate",NULL,SP4,NULL,1,NULL,NULL,NULL,f0a2686b-bebe-4012-aeac-7fdec3f7fdcf
1771,NULL,NULL,512.IW,"Ironworker Journeyman",NULL,IW,NULL,1,NULL,NULL,NULL,5fedfe60-411d-42d7-8603-9c3995ac736c
1772,NULL,NULL,512.SP8,"Ironworker Special Rate",NULL,SP8,NULL,1,NULL,NULL,NULL,8efa9b16-a6f6-45cf-8a05-33fcda962fd1
1773,NULL,NULL,512.FM3,"Ironworker FM Special Rate",NULL,FM3,NULL,1,NULL,NULL,NULL,cb388a9f-df3e-4bf0-afc2-44203d1cb7d9
1774,NULL,NULL,512.SP,"Ironworker  Night Rate",NULL,SP,NULL,1,NULL,NULL,NULL,9085c6ea-94e7-49b7-bd92-543971ab7d12
1775,NULL,NULL,512.FM5,"Ironworker Foreman",NULL,FM5,NULL,1,NULL,NULL,NULL,ec57f156-8b85-4742-98bb-aa66f67a7abc
1776,NULL,NULL,512.SP1,"Ironworker Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,cbb0533b-0702-4986-9323-a4e7bb72ae67
1777,NULL,NULL,512.SP2,"Ironworker FM5 Night Rate",NULL,SP2,NULL,1,NULL,NULL,NULL,2756d5f9-28bf-4ac8-aef2-9dbf4eaa143c
1778,NULL,NULL,700.FM1,"Ironworker Foreman",NULL,FM1,NULL,1,NULL,NULL,NULL,33efc94c-f740-426d-a7d4-734495a0e13b
1779,NULL,NULL,700.FM2,"Ironworker Foreman",NULL,FM2,NULL,1,NULL,NULL,NULL,57d0c283-c456-4a7a-a200-dbbe7c66eebe
1780,NULL,NULL,700.FM3,"Ironworker Foreman",NULL,FM3,NULL,1,NULL,NULL,NULL,0eaeb19a-848b-4f0e-801b-059dce13cc03
1781,NULL,NULL,700.IW,Ironworker,NULL,IW,NULL,1,NULL,NULL,NULL,248d9f11-1b98-4883-82f3-601fae1f2083
1782,NULL,NULL,700/A3.A70,"Ironworker Apprentice 70%",NULL,A70,NULL,1,NULL,NULL,NULL,e1a233ce-95d9-425d-ba61-d2a6b75be532
1783,NULL,NULL,700/A3.A85,"Iron Appr 85%",NULL,A85,NULL,1,NULL,NULL,NULL,d23cb792-2c76-467f-b8be-ea70c6d78acb
1784,NULL,NULL,700/A3.A75,"Iron Appr 75%",NULL,A75,NULL,1,NULL,NULL,NULL,c02806ce-ad5c-4c94-99a5-54fb10837018
1785,NULL,NULL,700.XSP,Superintendent,NULL,XSP,NULL,1,NULL,NULL,NULL,6121b20b-2257-454c-9f2d-37c7616a5a0e
1786,NULL,NULL,700.FM,"Ironworker Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,c77bda99-f239-470a-be22-50a89b2a67a1
1787,NULL,NULL,700.SP,"Ironworker Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,4afdd82d-39e9-4e67-bae9-b5e32759e87d
1788,NULL,NULL,700/A3.A80,"Ironworker Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,f2b45b31-9c7a-479a-a89f-8a8c8a9c27cb
1789,NULL,NULL,700.IWSP,"Ironworker Special Rate",NULL,IWSP,NULL,1,NULL,NULL,NULL,b8244522-8603-4b4b-97d5-c27cda522325
1790,NULL,NULL,700.SP4,"Ironworker special rate",NULL,SP4,NULL,1,NULL,NULL,NULL,3ed9797b-8bfa-4a49-ae07-e34bc177851d
1791,NULL,NULL,700.SP1,"Ironworker Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,344febe8-ace1-450a-9273-2d864b5b3de3
1792,NULL,NULL,700.SP2,"Ironworker special rate",NULL,SP2,NULL,1,NULL,NULL,NULL,0a46c554-ac63-4023-8da2-127d291992a2
1793,NULL,NULL,700.SP3,"Ironworker Special Rate",NULL,SP3,NULL,1,NULL,NULL,NULL,03aeb56c-f7df-47ff-b6cf-c3d9429346ae
1794,NULL,NULL,700/A3.A90,"Ironworker Apprentice 90%",NULL,A90,NULL,1,NULL,NULL,NULL,925b1e97-84a0-4d0d-9a65-d16b3be57613
1795,NULL,NULL,700/A3.A95,"Ironworker Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,51c941ed-ac56-49c3-88cc-13fe038bdf5a
1796,NULL,NULL,700/A3.ASP,"Ironworker Appr Special Rate",NULL,ASP,NULL,1,NULL,NULL,NULL,2eb76f21-ef2f-49c0-a682-378f99bef4de
1797,NULL,NULL,701.A70,"Operator Apprentice 70%",NULL,A70,NULL,1,NULL,NULL,NULL,dce870ef-5144-4f1e-88f3-8c16b28c7a59
1798,NULL,NULL,701.A65,"Operator Apprentice 65%",NULL,A65,NULL,1,NULL,NULL,NULL,f12ff80c-8eea-493d-9ffe-4ac6611ba9ad
1799,NULL,NULL,701.A75,"Operator 75% Appr Group 3",NULL,A75,NULL,1,NULL,NULL,NULL,19b44ee2-71e9-4680-975e-d6a3ec8aff9b
1800,NULL,NULL,701.A90,"Operator Apprentice 90%",NULL,A90,NULL,1,NULL,NULL,NULL,bc4b2f57-025c-4c94-89a5-edf7ff34c062
1801,NULL,NULL,701.A90NWC,"Oper Appr 90% NWCOA rates",NULL,A90NWC,NULL,1,NULL,NULL,NULL,756db085-0e05-4c66-b864-98e4d0670219
1802,NULL,NULL,701.A95,"Operator 95 % Appr group 3",NULL,A95,NULL,1,NULL,NULL,NULL,de05b148-fe4c-4e28-8518-49447cf174fa
1803,NULL,NULL,701.A80,"Operator Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,769ffa02-9091-467a-844b-71e4e7654952
1804,NULL,NULL,701.FM10,"Operator Night shift G1AA",NULL,FM10,NULL,1,NULL,NULL,NULL,83228043-2534-449c-8042-7f0160ed6d4e
1805,NULL,NULL,701.FM1,"Operator Foreman Special Rate",NULL,FM1,NULL,1,NULL,NULL,NULL,9bc45c2c-810d-4830-88c2-6edc3173a244
1806,NULL,NULL,701.FM5,"Operator Foreman Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,6e5704a9-bcb1-4e86-a321-6b01ecb28671
1807,NULL,NULL,701.FM2,"Operator FM Special Rate",NULL,FM2,NULL,1,NULL,NULL,NULL,af00a233-e13c-4b34-b09f-b1bff90c030e
1808,NULL,NULL,701.FM4,"Operator Foreman",NULL,FM4,NULL,1,NULL,NULL,NULL,6c2325d6-277d-422c-95ec-33b7c9dc3073
1809,NULL,NULL,701.FM8,"Operator FM night rate for FM5",NULL,FM8,NULL,1,NULL,NULL,NULL,c4d7aaa7-7905-473a-aa91-88c96c65a0d6
1810,NULL,NULL,701.FM7,"Operator FM Night Rate for FM3",NULL,FM7,NULL,1,NULL,NULL,NULL,7225696e-d5f3-4a71-9de7-44e91c250148
1811,NULL,NULL,701.FM9,"Operator FM night rate for FM6",NULL,FM9,NULL,1,NULL,NULL,NULL,35665562-8f38-4bba-9135-7e23b4e554b0
1812,NULL,NULL,701.FM3,"Operator Foreman Special Rate",NULL,FM3,NULL,1,NULL,NULL,NULL,e303c393-518f-41ad-a3d3-12a8ca31717f
1813,NULL,NULL,701.FM6,"Operator Foreman Special Rate",NULL,FM6,NULL,1,NULL,NULL,NULL,d96ea6a2-e756-4637-a64b-1da5d0345b36
1814,NULL,NULL,701.G1AAA,"Operatorl Rate Grp 1AAA",NULL,G1AAA,NULL,1,NULL,NULL,NULL,d6b7575d-94a7-4b2b-98a7-509d9befca56
1815,NULL,NULL,701.GR1,"Operator Group 1 NWCOA rates",NULL,GR1,NULL,1,NULL,NULL,NULL,6260eb91-b640-4087-a834-1f23b51700fe
1816,NULL,NULL,701.GRP1,"Operator Group 1",NULL,GRP1,NULL,1,NULL,NULL,NULL,d6e4f613-3c66-4ba3-81a9-71fde87fe5ea
1817,NULL,NULL,701.G1AAAN,"Operator G1AAA NWCOA rates",NULL,G1AAAN,NULL,1,NULL,NULL,NULL,28cc3096-d576-4259-b3e9-c3dc243307c5
1818,NULL,NULL,701.SP,"Operator Special Rate SP",NULL,SP,NULL,1,NULL,NULL,NULL,b8277b86-7d74-4b99-8cc2-d9effdcef317
1819,NULL,NULL,701.GR1A,"Operator Group 1A",NULL,GR1A,NULL,1,NULL,NULL,NULL,bf2770df-7ae1-44b5-91a1-f20409f12dfa
1820,NULL,NULL,701.SP1,"Operator Special Rate SP1",NULL,SP1,NULL,1,NULL,NULL,NULL,e881ba7b-d875-4893-8726-5c111a5ee439
1821,NULL,NULL,701.SP8,"Operator Night Rate G1AAA",NULL,SP8,NULL,1,NULL,NULL,NULL,622f628a-a672-4fee-b667-39550e0d3659
1822,NULL,NULL,701.GRP3,"Operator Group 3",NULL,GRP3,NULL,1,NULL,NULL,NULL,c1cb4ed3-ac25-414e-aec2-baf0eeefe264
1823,NULL,NULL,701.SP6,"Operatpr Appr A65 night",NULL,SP6,NULL,1,NULL,NULL,NULL,415b3d32-ac75-439e-927b-861157ee282c
1824,NULL,NULL,701.GRP2,"Operator Group 2",NULL,GRP2,NULL,1,NULL,NULL,NULL,1398348b-3be5-41bc-851a-3a0a70b44d73
1825,NULL,NULL,701.SP9,"Operator Night Rate GRP1",NULL,SP9,NULL,1,NULL,NULL,NULL,0465c47c-5be9-40fa-83f4-f66f3c50d6c6
1826,NULL,NULL,701.SP3,"Operator Special Rate",NULL,SP3,NULL,1,NULL,NULL,NULL,840e7e89-93ca-4464-b424-2efc8bf7e66b
1827,NULL,NULL,701.SP5,"Operator Special Rate",NULL,SP5,NULL,1,NULL,NULL,NULL,7b8dd8fb-933d-4560-9ebc-44ce1e2639f9
1828,NULL,NULL,701.SP2,"Operator Special Rate SP2",NULL,SP2,NULL,1,NULL,NULL,NULL,4b35fc4d-80c4-4642-80c9-46c8938298eb
1829,NULL,NULL,701.SP4,"Operator Special Rate",NULL,SP4,NULL,1,NULL,NULL,NULL,468de4af-f33c-4e78-8a14-a60fbdeca358
1830,NULL,NULL,701.XSP,"Proj Superintendent",NULL,XSP,NULL,1,NULL,NULL,NULL,215da723-566c-4882-a208-7cb8cd168ae4
1831,NULL,NULL,702.A60,"Laborer Apprentice 60%",24.72,A60,NULL,1,NULL,NULL,NULL,90dbd206-7052-497c-9471-5d7fdee8be9d
1832,NULL,NULL,701.SP7,"Operator GRP2 Night rate",NULL,SP7,NULL,1,NULL,NULL,NULL,901baec1-e0d6-4027-b3d4-1fca6e9489a5
1833,NULL,NULL,702.A70,"Laborer Apprentice 70%",30.00,A70,NULL,1,NULL,NULL,NULL,a68f28a2-cfaa-4a8e-91ad-13c19c14c0b4
1834,NULL,NULL,702.A90,"Laborer Appr 90%",NULL,A90,NULL,1,NULL,NULL,NULL,975444ed-5240-4a63-a6f0-2d8d0c4dfd01
1835,NULL,NULL,701.SP10,"Operator Grp3 Night Shift",NULL,SP10,NULL,1,NULL,NULL,NULL,1c04e96e-4675-417c-9dbf-03ce4489a444
1836,NULL,NULL,702.A85,"Laborer Apprentice 85%",NULL,A85,NULL,1,NULL,NULL,NULL,97e6d9ea-f7d9-4d12-88ee-1d595a9ca0c8
1837,NULL,NULL,702.A95,"Laborer Appr 95%",NULL,A95,NULL,1,NULL,NULL,NULL,0b3f1da5-eb65-494c-9e89-942c00d7f485
1838,NULL,NULL,702.A80,"Laborer Apprentice 80%",33.03,A80,NULL,1,NULL,NULL,NULL,f392e274-3af0-4834-a1d6-92b7fc413adc
1839,NULL,NULL,702.FM,"Laborer Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,f2d60243-1474-40a8-9622-a5837a1a3880
1840,NULL,NULL,702.FM1,"Laborer Foreman",NULL,FM1,NULL,1,NULL,NULL,NULL,116b5c53-49ce-4c65-873e-56021e93a6c7
1841,NULL,NULL,702.GRP3,"Laborer Group 3",NULL,GRP3,NULL,1,NULL,NULL,NULL,93a9e69c-03cc-4002-9a8f-0ed81c9d6be3
1842,NULL,NULL,702.GRP5,"Laborer Group 5",NULL,GRP5,NULL,1,NULL,NULL,NULL,ef018c63-ee42-4404-bd89-ea13b1f2f94d
1843,NULL,NULL,703.A70,"Carpenter Appr 70%",NULL,A70,NULL,1,NULL,NULL,NULL,e2a94ecc-7bce-4965-b758-47556e023f94
1844,NULL,NULL,702.GRP4,"Laborer Group 4",NULL,GRP4,NULL,1,NULL,NULL,NULL,94c77862-0914-4803-ad10-2a65c5901d8e
1845,NULL,NULL,703.A75,"Carpenter Appr 75%",NULL,A75,NULL,1,NULL,NULL,NULL,d7ff2ea5-da1e-43b7-8735-493ca37d456c
1846,NULL,NULL,703.A85,"Carpenter Appr 85%",NULL,A85,NULL,1,NULL,NULL,NULL,1fb3518c-8d5b-40ed-a0a9-dbfee3827eda
1847,NULL,NULL,703.A65,"Carpenter Appr 65%",NULL,A65,NULL,1,NULL,NULL,NULL,6bc2673a-1cdb-48ec-94c9-9fc4a64a29df
1848,NULL,NULL,703.A95,"Carpenter Appr 95%",NULL,A95,NULL,1,NULL,NULL,NULL,2a941106-1c45-470f-b2a0-d8d7f2c2036e
1849,NULL,NULL,703.A90,"Carpenter Appr 90%",NULL,A90,NULL,1,NULL,NULL,NULL,aa60e0c2-804d-4ef1-a612-cb00c049a7c0
1850,NULL,NULL,703.A80,"Carpenter Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,4ac2e850-5206-4f17-8aab-f62e2962956f
1851,NULL,NULL,702.LB,"Laborer Group III",NULL,LB,NULL,1,NULL,NULL,NULL,d678f1af-9115-4548-b1b3-50c596720071
1852,NULL,NULL,703.ASP1,"Carpenter Appr Special Rate",NULL,ASP1,NULL,1,NULL,NULL,NULL,f735a806-84b6-4660-9d2f-b36c33935c8e
1853,NULL,NULL,703.FM4,"Carp Foreman Special Rate",NULL,FM4,NULL,1,NULL,NULL,NULL,858653be-2d86-4089-b162-3a78973e4616
1854,NULL,NULL,703.FM3,"Carpenter Foreman Special",NULL,FM3,NULL,1,NULL,NULL,NULL,11847ed7-c3ff-4d07-8b40-62b8ba90ef9b
1855,NULL,NULL,703.FM,"Carpenter Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,c2575b97-d04b-4510-8fdc-61eafb1fedf6
1856,NULL,NULL,703.FM2,"Carpenter Foreman Special",NULL,FM2,NULL,1,NULL,NULL,NULL,dd929ee5-fe23-4a8f-bd27-7effaaf5ada6
1857,NULL,NULL,703.FM5,"Carpenter FM Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,c439857d-60f1-46c1-9738-86acec3a820b
1858,NULL,NULL,703.FMPS,"Carpenter FM Special Prevail",NULL,FMPS,NULL,1,NULL,NULL,NULL,411230db-c810-4e82-a5f2-ae169f789b36
1859,NULL,NULL,703.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,9c94c4b7-7116-4d3f-8900-1b8647033795
1860,NULL,NULL,703.SP3,"Carpenter Special Rate",NULL,SP3,NULL,1,NULL,NULL,NULL,b5a4f60f-2f8b-4987-8186-6bc28e1055f4
1861,NULL,NULL,703.SP4,"Carpenter Special Rate",NULL,SP4,NULL,1,NULL,NULL,NULL,fcdf3e1b-d81b-4bd7-8acc-2123e8c97e27
1862,NULL,NULL,703.FMSP,"Carpenter Foreman Special Rate",NULL,FMSP,NULL,1,NULL,NULL,NULL,310e13e7-0a35-4ed9-8cf6-63c2bda4fa11
1863,NULL,NULL,703.FM6,"Carpenter Lead Man Special",NULL,FM6,NULL,1,NULL,NULL,NULL,afbc6473-9528-4304-b1b7-ee98fff11b13
1864,NULL,NULL,703.SP1,"Carpenter Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,8f6f0dc2-4ccb-4d86-96db-e272b2556b24
1865,NULL,NULL,703.XSP,"Proj Superintendent",NULL,XSP,NULL,1,NULL,NULL,NULL,49a9a1bb-d78a-42ff-85c2-4ab0109e21d2
1866,NULL,NULL,703.WL,"Carpenter Welding Rate",NULL,WL,NULL,1,NULL,NULL,NULL,48d251ca-b05b-4de3-a524-7614a0f87970
1867,NULL,NULL,703.SP,"Carpenter Leadman Rate",NULL,SP,NULL,1,NULL,NULL,NULL,24cfd6f7-22e1-40ef-8753-3d330e0e9791
1868,NULL,NULL,705.A90,"Cement Finisher Apprentice 90%",NULL,A90,NULL,1,NULL,NULL,NULL,b3521b1e-b992-4838-a395-daa00253d457
1869,NULL,NULL,705.A65,"Cement Finisher Apprentice 65%",NULL,A65,NULL,1,NULL,NULL,NULL,6f07d806-98d4-45d8-95a9-80f121dee5f3
1870,NULL,NULL,705.FM,"Cement Finisher Foreman Grp II",NULL,FM,NULL,1,NULL,NULL,NULL,41f9ee0a-1738-41ad-8ea7-be97525fcdd9
1871,NULL,NULL,705.A60,"Cement Finisher Apprentice 60%",NULL,A60,NULL,1,NULL,NULL,NULL,8efe236a-5e45-41ff-82fd-178800425134
1872,NULL,NULL,705.A70,"Cement Finisher Apprentice 70%",NULL,A70,NULL,1,NULL,NULL,NULL,d13ef756-6479-4d21-bcf4-e56aa83e301d
1873,NULL,NULL,705.A80,"Cement Finisher Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,6f2fe545-a9b3-4fd5-8d33-55f50d3ccf4c
1874,NULL,NULL,705.CF,"Cement Finisher Grp 2",NULL,CF,NULL,1,NULL,NULL,NULL,5b60044b-2f76-4d63-8c5c-5ac032d1068c
1875,NULL,NULL,705.A95,"Cement Finisher Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,4ab40db7-7d70-48cd-891b-23570679eb36
1876,NULL,NULL,712.A60,"Laborer Apprentice 60%",NULL,A60,NULL,1,NULL,NULL,NULL,14cc0103-fb79-4ec2-b922-c3bad232abd6
1877,NULL,NULL,721.FM4,"Laborer Foreman Special Rate",NULL,FM4,NULL,1,NULL,NULL,NULL,f39fb9d6-e4ae-4ec2-b7b7-399d29ff20f1
1878,NULL,NULL,722.GRP5,"Operator Group 5",NULL,GRP5,NULL,1,NULL,NULL,NULL,e6879fed-3037-4165-9aab-26846697aa17
1879,NULL,NULL,722.A75,"Operator Apprentice 75% - 2nd",NULL,A75,NULL,1,NULL,NULL,NULL,1a8b5583-33b0-4eaf-8e6f-4321ffc45332
1880,NULL,NULL,712.A95,"Laborer Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,576ba0cc-990b-48f0-b115-e6b681e0e603
1881,NULL,NULL,712.A70,"Laborer Apprentice 70%",NULL,A70,NULL,1,NULL,NULL,NULL,4d533e2b-c7b9-44ca-9ef6-7aa292b85329
1882,NULL,NULL,722.A65,"Operator Apprentice 65% - 1st",NULL,A65,NULL,1,NULL,NULL,NULL,0bac5218-f079-42b0-a4eb-e79dfc225014
1883,NULL,NULL,722.SP,"Operator Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,2d38e0d6-95e2-40ad-8a85-c4f274e309c1
1884,NULL,NULL,722.GRP3,"Operator Group 3",NULL,GRP3,NULL,1,NULL,NULL,NULL,286dc05d-2609-4e4a-b388-c02e65450296
1885,NULL,NULL,726.A82,"Carp Appr 82% Special Rate",NULL,A82,NULL,1,NULL,NULL,NULL,6b40b726-ed22-496d-93ea-e798ebb93436
1886,NULL,NULL,722.GRP1,"Operator Group 1 + 1.50 extra",NULL,GRP1,NULL,1,NULL,NULL,NULL,a782f9cf-b399-4729-8d76-b0b4c032285e
1887,NULL,NULL,712.GR3S,"Laborer Group 3 +2.00",NULL,GR3S,NULL,1,NULL,NULL,NULL,df965c80-adac-4eb7-a68a-bb87813f896b
1888,NULL,NULL,720.LB,Laborer,NULL,LB,NULL,1,NULL,NULL,NULL,d59b0e24-cea9-4cec-91a1-c5cbf93530b5
1889,NULL,NULL,712.GRP5,"Laborer Group 5",NULL,GRP5,NULL,1,NULL,NULL,NULL,0ad07095-17c7-4233-b9d5-7bc9fc307633
1890,NULL,NULL,712.GRP3,"Laborer Group 3",NULL,GRP3,NULL,1,NULL,NULL,NULL,4d2fd08f-3692-45cf-882d-823071492391
1891,NULL,NULL,712.FM5,"Laborer FM Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,df90e538-29df-4f52-8b0c-0b9d5eb9d64a
1892,NULL,NULL,722.SP1,"Operator Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,e9635f92-163c-4cc0-a878-7ea1655ff69b
