equipmentCodeId,jobId,createdTimestampUtc,createdByUserId,equipmentCode,description,accountingCode,estimatingCode,jobOperatorLaborCodeId,isActive,jobChargeRatePerHour,uuid
4153,NULL,NULL,45,R-56863T,"CAT D6T DOZER (Wagner)",8D,NULL,NULL,1,NULL,7e69c6ea-d29c-4dc0-a81d-ac6088d3dcf8
4154,NULL,NULL,45,R-565950,"TAKEUCHI TL10V2-CR SKIDSTEER (United Rentals)",1M,NULL,NULL,1,NULL,f6abee38-a264-444f-833b-7de398fe3991
4155,NULL,NULL,45,R-598104,"TAKEUCHI TL10V2 TRACK SKID (United)",1M,NULL,NULL,1,NULL,b0c35551-813c-4671-8d91-6c2f25aff8f7
4156,NULL,NULL,45,R-611126,"JOHN DEERE 250G EXCAVATOR (4Rivers)",1O,NULL,NULL,1,NULL,38063c6b-440d-4fa0-a3f7-6f839b8bae00
4157,NULL,NULL,45,R-565950,"TAKEUCHI TL10V2-CR SKIDSTEER (United Rentals)",1O,NULL,NULL,1,NULL,d578e123-cf2b-49b5-85b3-fea6ad99b72c
4158,NULL,NULL,45,R-601121,"HAMM H5I 56" SINGLE DRUM ROLLER",1O,NULL,NULL,1,NULL,9045e660-c0dc-445f-b05f-1a2a159fa1af
4159,NULL,NULL,45,R-565950,"TAKEUCHI TL10V2-CR SKIDSTEER (United Rentals)",FHM,NULL,NULL,1,NULL,da7b3dac-87ee-4dbe-a5a7-a7b68c87cb87
4160,NULL,NULL,45,R-620405,"TAKEUCHI TB230 MINI EXC (United)",1O,NULL,NULL,1,NULL,85617b1b-e06e-4c9b-adae-233d9c68e83a
4161,NULL,NULL,45,R-529525,"CAT 308 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,f85f4d6e-31f9-4683-b081-44bdeef20bb6
4162,NULL,NULL,45,R-529525,"CAT 308 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,8385df28-a9e4-473d-8718-fadfefda07af
4163,NULL,NULL,45,R-530733,"CAT CS44/CS7 ROLLER (Wagner)",1O,NULL,NULL,1,NULL,a52af8e6-cdc5-43d0-9ab5-84a3549b5ebf
4164,NULL,NULL,45,R-530733,"CAT CS44/CS7 ROLLER (Wagner)",FHM,NULL,NULL,1,NULL,8c0b17d0-578d-407b-a990-0805b61e47f4
4165,NULL,NULL,45,R-529172,"CAT 938 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,9ee77070-6d1e-4281-997b-500e35781c7b
4166,NULL,NULL,45,R-531796,"CAT289/265 TRACK SKID (Wagner)",1O,NULL,NULL,1,NULL,728976c2-5a6c-48bc-a94b-96a75850c684
4167,NULL,NULL,45,R-531796,"CAT289/265 TRACK SKID (Wagner)",1M,NULL,NULL,1,NULL,2a861537-90ee-4f8e-a9da-6cfa80ebae8b
4168,NULL,NULL,45,R-529518,"CAT 308 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,1518bad5-5921-490f-aecd-e32caa0f7be9
4169,NULL,NULL,45,R-531942,"CAT 120 MOTOR GRADER (Wagner)",1O,NULL,NULL,1,NULL,8446c1d3-362d-45e6-869f-25699f01c739
4170,NULL,NULL,45,R-530733,"CAT CS44/CS7 ROLLER (Wagner)",1M,NULL,NULL,1,NULL,16b2f9c1-af16-4712-9066-7d04b5f4fb34
4171,NULL,NULL,45,R-534142,"CAT 930 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,e4c2a9f8-0087-4b3a-aba6-8dd64c3ea565
4172,NULL,NULL,45,R-534428,"CAT RT14R TRACK CARRIER (wagner)",1M,NULL,NULL,1,NULL,98d5a7fb-533b-421c-a768-e4912abde8b0
4173,NULL,NULL,45,R-531796,"CAT289/265 TRACK SKID (Wagner)",FHM,NULL,NULL,1,NULL,b543c6d0-aecc-473a-8bb6-91951682c4eb
4174,NULL,NULL,45,R-531942,"CAT 120 MOTOR GRADER (Wagner)",1M,NULL,NULL,1,NULL,bb653454-48b3-4feb-af2a-367ba0aab469
4175,NULL,NULL,45,R-534142,"CAT 930 LOADER (Wagner)",1O,NULL,NULL,1,NULL,db1876a9-7672-4d38-b17c-c01047adb64e
4176,NULL,NULL,45,R-534142,"CAT 930 LOADER (Wagner)",1M,NULL,NULL,1,NULL,c16f4191-12e8-4de5-8b5a-6cd7c1312cde
4177,NULL,NULL,45,R-532033,"CAT 950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,0d471bbf-9759-4b78-a855-6d8ba3b3e94f
4178,NULL,NULL,45,R-534429,"CAT RT14R TRACK CARRIER (Wagner)",1M,NULL,NULL,1,NULL,828cf5ca-45c2-4930-9155-86cf9f707ed4
4179,NULL,NULL,45,R-534429,"CAT RT14R TRACK CARRIER (Wagner)",1O,NULL,NULL,1,NULL,a6f4ce0d-2e55-4ccc-97e4-2d981418ee13
4180,NULL,NULL,45,R-534428,"CAT RT14R TRACK CARRIER (wagner)",1O,NULL,NULL,1,NULL,89ac2887-24eb-42c5-922c-c66e8d58e700
4181,NULL,NULL,45,R-531942,"CAT 120 MOTOR GRADER (Wagner)",FHM,NULL,NULL,1,NULL,85568cd6-9ecf-45b7-abcc-fd1fec169d68
4182,NULL,NULL,45,R-532033,"CAT 950 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,35d9cd3e-eb92-44fa-88fc-5d5dc958e5d5
4183,NULL,NULL,45,R-534429,"CAT RT14R TRACK CARRIER (Wagner)",FHM,NULL,NULL,1,NULL,55141335-c8a8-4294-9d16-a9501232258d
4184,NULL,NULL,45,R-532033,"CAT 950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,f6bc9d14-4446-4881-b23d-df8051d5024f
4185,NULL,NULL,45,R-534428,"CAT RT14R TRACK CARRIER (wagner)",FHM,NULL,NULL,1,NULL,9e8d4abc-12be-4791-b05d-e663b5044ff8
4186,NULL,NULL,45,R-535374,"CAT 938 LOADER (Wagner)",1M,NULL,NULL,1,NULL,c0260728-3f87-4523-8d35-3771408a215c
4187,NULL,NULL,45,R-535374,"CAT 938 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,c028c683-734b-4678-9e7b-6b7b29bfa498
4188,NULL,NULL,45,R-535374,"CAT 938 LOADER (Wagner)",1O,NULL,NULL,1,NULL,cd2a4080-10a0-4b2a-bd01-0b100e913822
4189,NULL,NULL,45,R-536431,"WATER TRUCK 4000G (Wagner)",1M,NULL,NULL,1,NULL,fda00b60-048e-4400-9fd2-f7de55b50cb0
4190,NULL,NULL,45,R-536315,"CAT CS56/CS12 ROLLER (Wagner)",FHM,NULL,NULL,1,NULL,a49fcc8b-b00d-43b6-a30d-3b67d398c399
4191,NULL,NULL,45,R-536315,"CAT CS56/CS12 ROLLER (Wagner)",1M,NULL,NULL,1,NULL,ed2edffe-5ab4-43a1-bcd2-be024124c0e3
4192,NULL,NULL,45,R-537558,"CAT305 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,d1ba6e12-bde1-4c53-8ffe-643755f8ab99
4193,NULL,NULL,45,R-536431,"WATER TRUCK 4000G (Wagner)",FHM,NULL,NULL,1,NULL,58642122-efa7-433a-8917-2c83ccfcc6aa
4194,NULL,NULL,45,R-537903,"FREIGHTLINER 4K WATER TRUCK (Wagner) Changed to#4349 1/31/26",FHM,NULL,NULL,1,NULL,d2f4227b-6f5c-4d61-98dd-ad6fe977f720
4195,NULL,NULL,45,R-536315,"CAT CS56/CS12 ROLLER (Wagner)",1O,NULL,NULL,1,NULL,7097dc9f-9090-4306-925d-7c27686b0981
4196,NULL,NULL,45,R-537903,"FREIGHTLINER 4K WATER TRUCK (Wagner) Changed to#4349 1/31/26",1O,NULL,NULL,1,NULL,809c7fb3-df6a-4447-98fc-be981726ef5a
4197,NULL,NULL,45,R-537558,"CAT305 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,89df758d-7713-4a96-8234-b20b4cb641f5
4198,NULL,NULL,45,R-536431,"WATER TRUCK 4000G (Wagner)",1O,NULL,NULL,1,NULL,da1b979b-c236-452a-a78c-5eafaff6e770
4199,NULL,NULL,45,R-537903,"FREIGHTLINER 4K WATER TRUCK (Wagner) Changed to#4349 1/31/26",1M,NULL,NULL,1,NULL,486c380a-28d4-412f-8456-9eba20b93341
4200,NULL,NULL,45,R-538000,"CAT325 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,d9a33379-5b75-4d01-b026-bdeeafad20a7
4201,NULL,NULL,45,R-557342,"TAKEUCHI TB290C MINI EXC (United)",1M,NULL,NULL,1,NULL,e6b9cb9f-54af-44c0-a8a7-21520868a6a4
4202,NULL,NULL,45,R-56272G,"CAT 336FL EXCAVATOR (Wagner)",8S,NULL,NULL,1,NULL,367e737e-eac2-4eb3-a4a0-0ff8b5b911b7
4203,NULL,NULL,45,R-56863T,"CAT D6T DOZER (Wagner)",1O,NULL,NULL,1,NULL,47dcc8d5-da30-4f1a-813e-480495f42e5f
4204,NULL,NULL,45,R-565959,"TAKEUCHI TL10V2-CR SKIDSTEER (United Rentals)",1M,NULL,NULL,1,NULL,fa96e907-2283-4fc9-8713-934c11740ecd
4205,NULL,NULL,45,R-557342,"TAKEUCHI TB290C MINI EXC (United)",1O,NULL,NULL,1,NULL,89c37ad6-d087-4b47-a694-c8f29ba87db6
4206,NULL,NULL,45,R-538000,"CAT325 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,3258ebd9-3f77-4bb2-89db-73b7a66bb091
4207,NULL,NULL,45,R-537558,"CAT305 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,b357b345-27cf-401d-a703-2371a7ce58ca
4208,NULL,NULL,45,R-56863T,"CAT D6T DOZER (Wagner)",8M,NULL,NULL,1,NULL,b1c44f73-9cd4-46f3-a49b-2eb02a050c0f
4209,NULL,NULL,45,R-56272G,"CAT 336FL EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,828d258a-26e1-4bb2-bcab-c088103027b8
4210,NULL,NULL,45,R-56863T,"CAT D6T DOZER (Wagner)",1M,NULL,NULL,1,NULL,9c09171e-95d7-457a-831f-bf169f32a265
4211,NULL,NULL,45,R-730420,"WACKER NEUSON ST35 TRACK SKID (Equip Share)",FHM,NULL,NULL,1,NULL,60a9f69f-68b2-4d16-b9f2-f17c0600a493
4212,NULL,NULL,45,R-730420,"WACKER NEUSON ST35 TRACK SKID (Equip Share)",1O,NULL,NULL,1,NULL,3c9cc7aa-ada9-4545-b802-7a26391ad008
4213,NULL,NULL,45,R-776136,"HAMM H11IX SD 84" ROLLER (Sunbelt)",1O,NULL,NULL,1,NULL,bb230fa5-3f1a-42bf-a209-fa888d814f96
4214,NULL,NULL,45,R-801145,"CASE CX145D EXCAVATOR (Herc)",1M,NULL,NULL,1,NULL,b165b8ed-05bf-4faf-a0c9-ff9d52421702
4215,NULL,NULL,45,R-801146,"CASE CX145D SR EXCAVATOR (Herc)",FHM,NULL,NULL,1,NULL,db29609e-559a-40e0-91fc-f7300599094d
4216,NULL,NULL,45,R-788888,"BOBCAT L85 1YD LOADER (Sunbelt)",1O,NULL,NULL,1,NULL,7501c226-b575-4f03-ae87-6bb503599474
4217,NULL,NULL,45,R-801065,"BOBCA T76 TRACK SKIDSTEER (Herc)",1M,NULL,NULL,1,NULL,2b377812-2a05-40be-bdf9-5280bb32083c
4218,NULL,NULL,45,R-801145,"CASE CX145D EXCAVATOR (Herc)",1O,NULL,NULL,1,NULL,4eb7396e-4122-4573-846f-3a95bb3fef16
4219,NULL,NULL,45,R-744BLA,"TAKEUCHI TB240 7,000 MINI EXC (United)",1M,NULL,NULL,1,NULL,aceab6a4-c66e-4323-b197-6fe93071d903
4220,NULL,NULL,45,R-788888,"BOBCAT L85 1YD LOADER (Sunbelt)",1M,NULL,NULL,1,NULL,0248e866-f8cc-4115-9205-7c6886d91bb6
4221,NULL,NULL,45,R-801146,"CASE CX145D SR EXCAVATOR (Herc)",1M,NULL,NULL,1,NULL,c5038e0d-1169-4c6c-b4a5-7022e008fec4
4222,NULL,NULL,45,R-730420,"WACKER NEUSON ST35 TRACK SKID (Equip Share)",1M,NULL,NULL,1,NULL,a829134e-c5aa-4b19-8630-8162113333a9
4223,NULL,NULL,45,R-784602,"TAKEUCHI TL8CW TRACK SKID (United)",8M,NULL,NULL,1,NULL,7c756c61-81d3-47ec-91bc-a4ed28841229
4224,NULL,NULL,45,R-800549,"CAT 740 HAUL TRUCK (Fabick)",8M,NULL,NULL,1,NULL,27215659-aa1b-4624-9e7d-dd9947053d82
4225,NULL,NULL,45,R-801145,"CASE CX145D EXCAVATOR (Herc)",FHM,NULL,NULL,1,NULL,0078003a-0b4f-4988-a219-6f2bccdf2596
4226,NULL,NULL,45,R-801064,"BOBCAT T76 SKIDSTEER (Herc)",1M,NULL,NULL,1,NULL,884d61fc-910d-4cce-95d0-c1c866911a78
4227,NULL,NULL,45,R-801534,"LEDWELL 2K WATER TRUCK (Herc)",1M,NULL,NULL,1,NULL,271be95c-3f1a-45c1-b950-d5896678d34b
4228,NULL,NULL,45,R-800588,"CAT 740 HAUL TRUCK (Fabick)",8M,NULL,NULL,1,NULL,6188a135-e209-408f-bebb-4cd5caf3ef46
4229,NULL,NULL,45,R-801146,"CASE CX145D SR EXCAVATOR (Herc)",1O,NULL,NULL,1,NULL,99fea9d2-c4e5-4b64-8241-933e614ff717
4230,NULL,NULL,45,R-801217,"DYNAPAC 66 INCH R/O PD ROLLER (Herc)",1O,NULL,NULL,1,NULL,d562f329-540d-4306-99bf-87a8f21c8cd6
4231,NULL,NULL,45,R-800588,"CAT 740 HAUL TRUCK (Fabick)",8D,NULL,NULL,1,NULL,9d62799b-a000-4caf-91a0-dae2da0fcc31
4232,NULL,NULL,45,R-801534,"LEDWELL 2K WATER TRUCK (Herc)",1O,NULL,NULL,1,NULL,9feabc20-7eb2-43f1-a99e-297a9b019b00
4233,NULL,NULL,45,R-801217,"DYNAPAC 66 INCH R/O PD ROLLER (Herc)",1M,NULL,NULL,1,NULL,97338bd8-1701-43c8-ae88-ec62225d8780
4234,NULL,NULL,45,R-801065,"BOBCA T76 TRACK SKIDSTEER (Herc)",1O,NULL,NULL,1,NULL,1f277c4d-22a5-4042-8b0a-7503ec7b0200
4235,NULL,NULL,45,R-801217,"DYNAPAC 66 INCH R/O PD ROLLER (Herc)",FHM,NULL,NULL,1,NULL,d90a8edd-573a-4232-bbb2-5ad05036596b
4236,NULL,NULL,45,R-846241,"HAMM H5I 54" SD RIDE ON ROLLER DIESEL (Sunbelt)",1O,NULL,NULL,1,NULL,f5b5f379-4b37-4ae3-b391-a81495f94579
4237,NULL,NULL,45,R-846241,"HAMM H5I 54" SD RIDE ON ROLLER DIESEL (Sunbelt)",1M,NULL,NULL,1,NULL,37581c86-3a8c-4dbd-858e-cdfbc90e5bb3
4238,NULL,NULL,45,R-834481,"TAKEUCHI TL6CR TRACK SKIDSTEER (United)",1M,NULL,NULL,1,NULL,46e66505-558a-4924-8db4-d61b171aade2
4239,NULL,NULL,45,R-848638,"TAKEUCHI TL8R2 TRACK SKID (Eq Share)",1M,NULL,NULL,1,NULL,228189b9-44c3-475a-9c65-b7cbd4f66626
4240,NULL,NULL,45,R-848638,"TAKEUCHI TL8R2 TRACK SKID (Eq Share)",1O,NULL,NULL,1,NULL,24d5e801-24eb-4a45-85e6-d7ce0c46757f
4241,NULL,NULL,45,R-834481,"TAKEUCHI TL6CR TRACK SKIDSTEER (United)",1O,NULL,NULL,1,NULL,0352b6d3-1e11-42f7-bfa8-3c061528439d
4242,NULL,NULL,45,R-852214,"BOBCAT T770 TRACK SKID (EQ Share)",1O,NULL,NULL,1,NULL,e948dc0c-0a04-4035-8b08-9ebf60a0ca84
4243,NULL,NULL,45,R-852214,"BOBCAT T770 TRACK SKID (EQ Share)",FHM,NULL,NULL,1,NULL,84dd436c-2910-4c36-935f-590f8a8f89b6
4244,NULL,NULL,45,R-848638,"TAKEUCHI TL8R2 TRACK SKID (Eq Share)",FHM,NULL,NULL,1,NULL,96f9c636-8708-4991-99d8-0a544ad0e261
4245,NULL,NULL,45,R-86N212,"CAT299 TRACK SKIDSTEER (Altorfer)",1M,NULL,NULL,1,NULL,4e263651-c65f-431e-875a-70c6d2351e55
4246,NULL,NULL,45,R-852214,"BOBCAT T770 TRACK SKID (EQ Share)",1M,NULL,NULL,1,NULL,3c1297b4-8ef7-41f3-a5c3-8844c373d292
4247,NULL,NULL,45,R-86N212,"CAT299 TRACK SKIDSTEER (Altorfer)",1O,NULL,NULL,1,NULL,b6a02433-002f-4463-8cce-c01d77c1ac58
4248,NULL,NULL,45,R-873717,"TAKEUCHI TL8R2-CR TRACK SKIDSTEER (United)",1M,NULL,NULL,1,NULL,aa19819f-ddcc-4d4d-ab7e-73200edc310d
4249,NULL,NULL,45,R-870490,"HAMM HC70I SD ROLLER (United)",FHM,NULL,NULL,1,NULL,987d99d6-c780-4bd3-9e66-82c3d384f5cd
4250,NULL,NULL,45,R-870490,"HAMM HC70I SD ROLLER (United)",1M,NULL,NULL,1,NULL,e257709e-1fd2-4312-ae08-a1cfb91755d9
4251,NULL,NULL,45,R-918057,"Kobelco SK210LC Excavator (United) (OFF RENT 7/24/21)",1O,NULL,NULL,1,NULL,c0a05cf6-126f-4bc2-a1cf-1f24a3da13ae
4252,NULL,NULL,45,R-918057,"Kobelco SK210LC Excavator (United) (OFF RENT 7/24/21)",1M,NULL,NULL,1,NULL,3a1ec09b-ecf0-4ebc-9e25-5fd703d843ef
4253,NULL,NULL,45,R-936137,"CASE 580N BACKOHE/LOADER (United",1O,NULL,NULL,1,NULL,d39e2906-d984-4449-a435-1e6bc4284444
4254,NULL,NULL,45,R-942391,"FREIGHTLINER WATER TRUCK 2000G (United)",1M,NULL,NULL,1,NULL,589c1767-88ca-412d-8212-c0822b029e4b
4255,NULL,NULL,45,R-946691,"JCB 12K FORKLIFT (United Rentals)",1O,NULL,NULL,1,NULL,1e50beba-9121-4bdb-8a12-4b5d4629abc5
4256,NULL,NULL,45,R-987686,"FREIGHTLINER M2 4K WATER TRUCK (Sunbelt)",1M,NULL,NULL,1,NULL,c25e6deb-a231-4342-b923-ab1dab93832b
4257,NULL,NULL,45,R-987686,"FREIGHTLINER M2 4K WATER TRUCK (Sunbelt)",FHM,NULL,NULL,1,NULL,47223605-1229-4200-9909-bd2244448f28
4258,NULL,NULL,45,R-870490,"HAMM HC70I SD ROLLER (United)",1O,NULL,NULL,1,NULL,ab4a8c95-9489-479a-8d5e-3777fcc2179f
4259,NULL,NULL,45,R-961219,"TAKEUCHI TL10V2-CR SKIDSTEER (United)",8D,NULL,NULL,1,NULL,6e74ac5d-81e8-43b5-988b-65e613e1d189
4260,NULL,NULL,45,R-C20037,"BOBCAT E35 MINI EXC (Bill's EQ)",1M,NULL,NULL,1,NULL,fe9345ff-9cfb-4d48-85ce-1a8560731b3c
4261,NULL,NULL,45,R-942391,"FREIGHTLINER WATER TRUCK 2000G (United)",1O,NULL,NULL,1,NULL,805b8b91-4472-4854-b243-e55e3206a464
4262,NULL,NULL,45,R-C20033,"BOBCAT E35 MINI EXC (Bill's EQ)",1M,NULL,NULL,1,NULL,a24e515d-b171-4d88-86de-5179d3cdd6c1
4263,NULL,NULL,45,R-961219,"TAKEUCHI TL10V2-CR SKIDSTEER (United)",8M,NULL,NULL,1,NULL,15cd193a-3923-4de9-bfb6-d75165281c13
4264,NULL,NULL,45,R-999122,"TAKEUCHI TL12R2 SKIDSTEER (United Rentals)",1O,NULL,NULL,1,NULL,7457bae6-390d-4d85-a314-5c2f17855aca
4265,NULL,NULL,45,R-936137,"CASE 580N BACKOHE/LOADER (United",1M,NULL,NULL,1,NULL,4b549af7-e66a-4489-b2e6-4a34badcb26d
4266,NULL,NULL,45,R-B10244,"CAT 336F HT W/ THUMB (Fabick)",1M,NULL,NULL,1,NULL,adbdf182-57ad-40b8-84ce-826fc0199f3c
4267,NULL,NULL,45,R-946691,"JCB 12K FORKLIFT (United Rentals)",1M,NULL,NULL,1,NULL,7cc1675c-3daf-4f2a-9879-75065e0b163f
4268,NULL,NULL,45,R-987686,"FREIGHTLINER M2 4K WATER TRUCK (Sunbelt)",1O,NULL,NULL,1,NULL,9cfad32c-17d8-4b59-9d77-83b72a19c531
4269,NULL,NULL,45,R-996456,"JOHN DEERE 210G EXCAVATOR (United)",1M,NULL,NULL,1,NULL,49db290a-c1e2-476a-8901-7754620d241f
4270,NULL,NULL,45,R-942391,"FREIGHTLINER WATER TRUCK 2000G (United)",8D,NULL,NULL,1,NULL,1511bd3b-841f-4be2-a444-a2a045702b6b
4271,NULL,NULL,45,R-B10244,"CAT 336F HT W/ THUMB (Fabick)",1O,NULL,NULL,1,NULL,b006f250-0a23-4ee6-8f63-a94120e6c251
4272,NULL,NULL,45,R-C20037,"BOBCAT E35 MINI EXC (Bill's EQ)",1O,NULL,NULL,1,NULL,455c3578-d845-43d2-abf1-d5f137019192
4273,NULL,NULL,45,R-999122,"TAKEUCHI TL12R2 SKIDSTEER (United Rentals)",1M,NULL,NULL,1,NULL,4040d22f-8d5f-4f9d-a737-d4b38d493ad3
4274,NULL,NULL,45,R-873717,"TAKEUCHI TL8R2-CR TRACK SKIDSTEER (United)",1O,NULL,NULL,1,NULL,bea1c644-1965-430e-972d-6f4e69ac96de
4275,NULL,NULL,45,R-942391,"FREIGHTLINER WATER TRUCK 2000G (United)",8M,NULL,NULL,1,NULL,13e7f9e2-aeba-4739-833a-b7ca842e3054
4276,NULL,NULL,45,R-C50001,"BOBCAT E88 EXCAVATOR (Bills' EQ)",1M,NULL,NULL,1,NULL,ccf78a22-d692-491c-af11-c93d127081bc
4277,NULL,NULL,45,R-C30003,"BOBCAT E50 MINI EXC (Bill's EQ)",1O,NULL,NULL,1,NULL,715e9483-d55e-473a-9df1-8171af83c5aa
4278,NULL,NULL,45,R-996456,"JOHN DEERE 210G EXCAVATOR (United)",1O,NULL,NULL,1,NULL,eef9b830-bb90-4517-a74b-b823de27a236
4279,NULL,NULL,45,R-C50001,"BOBCAT E88 EXCAVATOR (Bills' EQ)",FHM,NULL,NULL,1,NULL,15d1beee-9117-4e64-9810-c9ee6d4c88b7
4280,NULL,NULL,45,R-C20053,"BOBCAT E35 MINI EXC (Bill's EQ)",1M,NULL,NULL,1,NULL,4c77dd59-edef-476f-a503-38ece21bc059
4281,NULL,NULL,45,R-C50001,"BOBCAT E88 EXCAVATOR (Bills' EQ)",1O,NULL,NULL,1,NULL,e4c4284d-34a9-4514-9e16-4d61b09a79ce
4282,NULL,NULL,45,R-CAT299,"CAT299 (WAGNER LOANER FOR KNA 5928 )",8M,NULL,NULL,1,NULL,38f7e84d-b1ce-44ee-af6f-50b4389b2bcc
4283,NULL,NULL,45,R-C30003,"BOBCAT E50 MINI EXC (Bill's EQ)",1M,NULL,NULL,1,NULL,e97f9cde-9ca4-4052-82d8-da24071b9003
4284,NULL,NULL,45,R-C20053,"BOBCAT E35 MINI EXC (Bill's EQ)",1O,NULL,NULL,1,NULL,797273ca-4930-4680-82c6-e75a2ec968be
4285,NULL,NULL,45,R-C20033,"BOBCAT E35 MINI EXC (Bill's EQ)",1O,NULL,NULL,1,NULL,5a172819-ecfd-41ae-99d0-99dbe492fad2
4286,NULL,NULL,45,R-G00171,"CAT D6K2 LGP DOZER (NC CAT)",1M,NULL,NULL,1,NULL,ecde4186-1a9a-41b0-b5e3-de9b9b742e47
4287,NULL,NULL,45,R-G01025,"CAT930M LOADER",1M,NULL,NULL,1,NULL,8f6379f7-d792-48b7-8430-db9a83d30016
4288,NULL,NULL,45,R-CR8500,"CAT289D3 TRACK SKID (Foley)",1M,NULL,NULL,1,NULL,a8068438-d629-4aca-805d-a5197e05ee53
4289,NULL,NULL,45,R-G01025,"CAT930M LOADER",1O,NULL,NULL,1,NULL,b8df1cec-fab9-4a5c-8a65-ad17a5ff12be
4290,NULL,NULL,45,R-G00171,"CAT D6K2 LGP DOZER (NC CAT)",1O,NULL,NULL,1,NULL,88c7ca2f-12ed-4c6d-ac94-d9383ee87d26
4291,NULL,NULL,45,R-L00009,"JD317G TRACK LOADER (Bill's EQ Supply",1M,NULL,NULL,1,NULL,4eb6d440-fb98-403a-8f28-4c901b2a4926
4292,NULL,NULL,45,R-LAM460,"MILLENNIUM 4100 CRAWLER CRANE (Lampson)",1M,NULL,NULL,1,NULL,ed7304f4-a058-4a62-a55e-ddef549d733b
4293,NULL,NULL,45,R-JD8310,"JD8310R AG TRACTOR (Worldwide Rental) off rent 3/9",8M,NULL,NULL,1,NULL,4f69ef4c-6f6e-4b76-a9fb-e4496e6f0cb8
4294,NULL,NULL,45,R-L00009,"JD317G TRACK LOADER (Bill's EQ Supply",1O,NULL,NULL,1,NULL,a1a095dc-c8b7-4fe8-8f75-a89aef4bb9d5
4295,NULL,NULL,45,R-KR9223,"FREIGHTLINER M2106 WATER TRUCK (Worldwide)",8D,NULL,NULL,1,NULL,d16b5585-0e66-46b6-9f22-b5dd989d0384
4296,NULL,NULL,45,R-KR9223,"FREIGHTLINER M2106 WATER TRUCK (Worldwide)",8M,NULL,NULL,1,NULL,512456d5-39cc-4c6b-9323-fefcdd405e39
4297,NULL,NULL,45,R-L00877,"CAT963K Track Loader (WRS)",8D,NULL,NULL,1,NULL,e7981a62-24f2-4003-a5a4-c0bad5177648
4298,NULL,NULL,45,R-LAM707,"MILLENNIUM 4100 CRAWLER CRANE (Lampson)",1M,NULL,NULL,1,NULL,581e472f-8801-42e3-b6eb-15810ba74012
4299,NULL,NULL,45,R-LAM844,"GROVE TMS9000-2 115T TRUCK CRANE (Lampson)",1M,NULL,NULL,1,NULL,7734efab-fe9d-4bd9-91e7-adfa5536f6cc
4300,NULL,NULL,45,R-LAM707,"MILLENNIUM 4100 CRAWLER CRANE (Lampson)",1O,NULL,NULL,1,NULL,f70ae439-5cca-4661-bfda-0c66e9617b59
4301,NULL,NULL,45,R-LAM460,"MILLENNIUM 4100 CRAWLER CRANE (Lampson)",1O,NULL,NULL,1,NULL,39c5a4d7-f03e-4f6a-9f96-0daab9537325
4302,NULL,NULL,45,R-LAM844,"GROVE TMS9000-2 115T TRUCK CRANE (Lampson)",1O,NULL,NULL,1,NULL,b814f94b-f071-4315-b53a-ada83f0d7b9f
4303,NULL,NULL,45,R-LAM707,"MILLENNIUM 4100 CRAWLER CRANE (Lampson)",FHM,NULL,NULL,1,NULL,d6b03a04-9b58-4f9d-bb2b-6b49a630b010
4304,NULL,NULL,45,R-CR8500,"CAT289D3 TRACK SKID (Foley)",1O,NULL,NULL,1,NULL,efe8894a-e426-4a26-841a-0372435a9747
4305,NULL,NULL,45,R-L00877,"CAT963K Track Loader (WRS)",8M,NULL,NULL,1,NULL,f961c92b-e800-49fe-8880-2e110839e610
4306,NULL,NULL,45,R-LO0007,"JOHN DEERE 317G TRACK LOADER (Bill's EQ)",1M,NULL,NULL,1,NULL,6709d355-3780-4750-9ae5-e550d68ca759
4307,NULL,NULL,45,R-LAM460,"MILLENNIUM 4100 CRAWLER CRANE (Lampson)",FHM,NULL,NULL,1,NULL,4145a0f8-16f7-4da4-8327-7a0b07d061bb
4308,NULL,NULL,45,R-LO0007,"JOHN DEERE 317G TRACK LOADER (Bill's EQ)",1O,NULL,NULL,1,NULL,57654f16-f955-4af7-ae87-3d858ed82d77
4309,NULL,NULL,45,R-LO0014,"BOBCAT T550 TRACK LOADER (Bill's EQ)",1M,NULL,NULL,1,NULL,db132a1c-1530-4784-becf-d57591420afb
4310,NULL,NULL,45,R-LO0017,"BOBCAT TRACK SKIDSTEER (Bill's EQ)",1O,NULL,NULL,1,NULL,7a49d69d-05bb-4abd-81aa-8fb0fb380e97
